,accuracy,loss,val_accuracy,val_loss
0,0.3085370659828186,1.9292610883712769,0.43858644366264343,1.618591070175171
1,0.4449006915092468,1.604019045829773,0.4741165339946747,1.527233600616455
2,0.4911669194698334,1.4644520282745361,0.5468959212303162,1.3597872257232666
3,0.525019109249115,1.3651751279830933,0.5633237957954407,1.264112114906311
4,0.5583460927009583,1.2728415727615356,0.604393482208252,1.196575403213501
5,0.5792112350463867,1.2083102464675903,0.5862464308738708,1.228197693824768
6,0.6046600341796875,1.1401557922363281,0.6042025089263916,1.1726311445236206
7,0.6194614171981812,1.0871998071670532,0.6278892159461975,1.134092092514038
