,accuracy,loss,val_accuracy,val_loss
0,0.38168448209762573,1.7472383975982666,0.49952244758605957,1.447708249092102
1,0.5403456687927246,1.341248631477356,0.5629417300224304,1.319257140159607
2,0.6105806231498718,1.145714282989502,0.5837631225585938,1.2796308994293213
3,0.6562260985374451,1.015976071357727,0.6038204431533813,1.2076772451400757
4,0.6980041861534119,0.8990529775619507,0.6286532878875732,1.1747918128967285
5,0.7354373335838318,0.7935914993286133,0.599044919013977,1.2672131061553955
6,0.7655653357505798,0.6946553587913513,0.6061127185821533,1.3067429065704346
7,0.8049083352088928,0.5933701992034912,0.6171919703483582,1.3681732416152954
